"school","letter","final_exam","course","class","gender","ethnic","major","tx_birth","tx_hs","zip","hs_chem","math_comp","curr_math","grand","parent","emp_on","emp_off","hrs","chem1","chem2","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","Q1A","Q1C","Q2A","Q2C","Q3A","Q3C","Q4A","Q4C","Q5A","Q5C","Q6A","Q6C","comm","pass","alg","conc","gp_edu"
"ACUP","A",95,92.4,"SO",1,"White","med","Y","Y","79","PAP","5","None","N","Y","N","N","0",1,"Y",87,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,14,1,1,1,1,1,1,0,1,1,1,1,1,11,1,5,6,"NY"
"ACUP","C",74,76.8,"FR",1,"Hisp","med","Y","Y","79","PAP","345","None","N","Y","N","N","0",1,"Y",87,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,"NY"
"ACUP","F",38,42.8,"FR",0,"Black","med","Y","Y","75","PAP","5","None","N","Y","N","N","0",1,"N",87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,1,1,0,0,0,1,0,0,0,0,4,0,2,2,"NY"
"ACUP","D",52,61.3,"SO",0,"White","med","Y","Y","75","PAP","5","4","Other","Y","N","N","0",1,"Y",78,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,7,1,1,0,1,1,1,1,0,0,1,1,0,8,0,4,4,"N/A"
"ACUP","A",98,96.4,"FR",1,"Hisp","med","Y","Y","78","PAP AP ","25","None","Y","Y","N","N","0",1,"Y",87,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,18,1,0,1,1,1,1,0,0,1,1,1,0,8,1,5,3,"YY"
"ACUP","B",84,84.3,"FR",0,"White","med","Y","Y","79","PAP","456","None","Y","Y","N","N","0",1,"Y",78,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,1,1,1,1,1,0,1,1,0,1,1,0,9,1,5,4,"YY"
"ACUP","C",66,70.7,"FR",0,"White","med","Y","Y","76","PAP","34","None","Y","Y","N","N","0",1,"Y",78,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,1,0,1,1,0,0,0,0,1,1,1,0,6,1,4,2,"YY"
"ACUP","A",98,92.5,"FR",1,"White","med","Y","Y","79","Reg","56","None","Other","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,14,1,1,1,1,1,0,1,1,1,1,1,0,10,1,6,4,"N/A"
"ACUP","C",72,71.1,"FR",1,"Black","stem","Y","Y","79","Reg","4","4","Y","N","N","N","0",1,"N",87,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,8,0,1,0,0,0,0,1,0,0,1,1,1,5,1,2,3,"YN"
"ACUP","A",94,92.9,"FR",1,"White","med","Y","Y","75","AP","7","None","N","Y","N","N","0",1,"Y",78,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,1,1,1,1,1,0,0,1,1,1,0,9,1,5,4,"NY"
"ACUP","B",66,81,"SO",0,"White","med","Y","Y","76","PAP","35","4","Y","Y","N","N","0",1,"Y",87,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,6,0,0,1,1,1,0,0,1,1,1,1,0,7,1,4,3,"YY"
"ACUP","A",94,95.3,"FR",1,"Other","med","Y","Y","76","PAP","46","None","Y","Y","N","N","0",1,"Y",78,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,7,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"YY"
"ACUP","A",96,92,"SO",1,"White","med","Y","Y","75","PAP","5","4","Y","Y","N","N","0",1,"Y",87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,0,1,1,1,0,1,0,1,1,1,1,9,1,6,3,"YY"
"TAMSA","D",57.8,65,"SO",1,"Hisp","med","Y","Y","78","PAP","4","None","N","N","N","N","0",1,"Y",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,"NN"
"TAMSA","D",59.3,66,"SO",0,"Hisp","med","Y","N","67","None","4","None","N","N","N","N","0",1,"Y",87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,3,0,2,1,"NN"
"TAMSA","F",44.3,34,"FR",0,"Hisp","other","Y","Y","78","Reg","4","None","N","Y","N","N","0",1,"Y",87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NY"
"TAMSA","D",63.7,67,"JR",0,"White","stem","Y","Y","78","Reg","34","None","Y","Y","N","Y","30-39",2,"Y",87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0,5,0,2,3,"YY"
"TAMSA","C",74.2,76,"JR",0,"Hisp","stem","N","Y","78","PAP","34","None","N","Y","N","Y","30-39",1,"Y ",87,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,7,1,0,0,1,0,0,1,0,0,0,0,0,3,1,2,1,"NY"
"TAMSA","B",74.2,80,"JR",0,"Black","med","N","N","78","PAP","4","None ","N","N","N","Y","30-39",1,"Y",78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,1,0,0,0,0,0,1,0,5,1,3,2,"NN"
"TAMSA","B",75.7,85,"SO",0,"Hisp","med","Y","Y","78","Reg","4","None","N","N","Y","N","20-29",1,"Y",87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,"NN"
"TAMSA","C",69.7,70,"SO",0,"Hisp","med","Y","Y","78","PAP","45","None","Other","N","Y","N","0",1,"Y",78,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,10,1,0,0,0,1,0,1,0,0,1,0,1,5,0,3,2,"N/A"
"TAMSA","C",62.3,74,"JR",0,"Hisp","med","Y","Y","78","PAP","4","None","N","N","N","N","0",1,"Y",87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,"NN"
"TAMSA","A",81.7,94,"FR",0,"Mixed","stem","Y","Y","78","PAP","56","None","N","N","N","N","0",1,"Y",87,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,8,0,1,1,1,0,0,0,0,0,0,1,1,5,1,2,3,"NN"
"TAMSA","A",105.5,109,"FR",1,"White","med","Y","Y","78","PAP, AP","56","None","N","N","N","N","0",1,"Y",78,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,14,1,1,1,0,1,0,0,1,1,1,1,1,9,1,5,4,"NN"
"TAMSA","F",50.3,54,"FR",1,"Hisp","med","Y","Y","78","AP","4","4","N","Y","N","Y","20-29",1,"Y",78,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,1,1,0,1,7,0,2,5,"NY"
"TAMSA","C",77.2,72,"JR",0,"White","med","N","N","85","Reg","None","None","Other","N","N","Y","1-10",2,"Y ",78,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,9,1,1,0,1,0,0,1,0,0,0,0,1,5,1,2,3,"N/A"
"TAMSA","A",80.2,90,"JR",0,"Hisp","med","N","Y","78","Reg","2345","None","N","N","N","Y","30-39",2,"Y",78,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,9,0,0,1,0,0,0,1,0,0,0,1,0,3,1,3,0,"NN"
"TAMSA","F",53.3,48,"JR",1,"Hisp","other","N","Y","78","Reg","4","None","Other","N","N","Y","30-39",1,"Y",87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"N/A"
"TAMSA","B",81.7,89,"SO",1,"Hisp","med","Y","Y","78","PAP","4","4","N","Y","N","Y","11-19",1,"Y",87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,5,1,2,3,"NY"
"TAMSA","F",47.3,55,"SO",0,"Hisp","med","Y","Y","78","PAP","45","None","Y","Y","N","Y","1-10",1,"N",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,"YY"
"TAMSA","C",66.7,74,"SO",0,"Hisp","stem","Y","Y","78","PAP","346","2","N","N","N","Y","20-29",1,"N ",78,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,8,1,1,1,1,0,0,0,0,1,1,1,0,7,1,4,3,"NN"
"TAMSA","B",86.1,86,"SR",1,"Black","med","Y","Y","78","Reg ","4","None","N","N","N","Y","30-39",1,"Y",87,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,3,1,2,1,"NN"
"TAMU","F",32.4,46.6,"FR",0,"Hisp","stem","Y","Y","75","PAP","1","4","N","N","N","N","0",1,"Y",87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,1,5,0,3,2,"NN"
"TAMU","B",80,86.8,"FR",1,"Mixed","med","Y","Y","77","PAP","6","None","Other","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"N/A"
"TAMU","A",80.9,91,"FR",0,"White","stem","Y","Y","75","AP","5,6,7","5","Y","Y","N","N","0",1,"N",87,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","A",88.5,93.2,"FR",1,"White","stem","Y","Y","75","PAP","5,6","5","N","Y","N","N","0",1,"Y",78,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NY"
"TAMU","A",91.8,92.6,"FR",0,"White","other","Y","Y","79","AP","4,5","2","Y","Y","N","N","0",1,"Y",87,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,16,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6,"YY"
"TAMU","D",59.4,66.3,"FR",0,"Hisp","med","Y","Y","78","Reg","4,5,6","None","N","Y","N","N","0",1,"Y",87,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,5,1,1,1,1,0,0,1,1,1,0,1,1,9,0,5,4,"NY"
"TAMU","F",42.7,57.2,"FR",0,"White","med","Y","Y","76","PAP","2,3,4","None","Other","Y","N","Y","1-10",1,"Y",78,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,7,1,1,0,0,0,0,1,0,0,0,1,1,5,0,3,2,"N/A"
"TAMU","D",59.4,66.7,"FR",0,"Hisp","dual","Y","Y","77","Reg","4","4","N","N","N","N","0",1,"Y",87,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,11,1,1,0,0,1,1,1,0,1,0,1,0,7,0,5,2,"NN"
"TAMU","B",80,86.7,"FR",1,"White","stem","Y","Y","78","PAP","4,5,6","4","N","Y","N","N","0",1,"Y",87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,12,1,1,1,1,1,0,1,1,0,1,1,1,10,1,5,5,"NY"
"TAMU","F",40.9,51.2,"SO",1,"Black","stem","Y","N","30","PAP","5,6","None","Y","Y","Y","N","11-19",1,"N",78,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,1,1,0,8,0,5,3,"YY"
"TAMU","A",88.8,91.7,"FR",0,"Black","med","Y","Y","77","AP","3,5,6","None","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,15,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4,"YY"
"TAMU","D",63.3,63.7,"FR",0,"Hisp","stem","Y","Y","78","PAP","3,5","4","N","Y","N","N","0",1,"Y",78,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,1,0,1,1,0,5,0,3,2,"NY"
"TAMU","B",71.8,82.4,"FR",1,"Hisp","stem","Y","Y","77","Reg,PAP,AP","3,5","4","Y","N","Y","N","1-10",1,"Y",78,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,16,1,1,1,1,1,1,1,1,0,0,1,1,10,1,5,5,"YN"
"TAMU","C",60.3,70.7,"FR",0,"White","stem","Y","Y","77","PAP","3,5,6","None","N","Y","N","N","0",1,"Y",87,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,8,1,1,1,1,1,0,1,1,1,0,0,0,8,1,5,3,"NY"
"TAMU","C",66.1,73.8,"FR",0,"Hisp","med","Y","N","SINGAPORE","Reg","1","4","Y","Y","N","N","0",1,"Y",87,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,9,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4,"YY"
"TAMU","A",91.2,94.5,"FR",0,"White","stem","Y","Y","75","PAP","3,4,5","5","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,10,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",74.2,87.3,"FR",0,"White","med","Y","Y","78","Reg","3","None","Other","Y","N","N","0",1,"Y",87,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14,1,0,1,1,1,1,1,1,1,1,1,0,10,1,6,4,"N/A"
"TAMU","A",86.4,89.4,"FR",1,"White","stem","Y","Y","78","PAP","1","5","Y","Y","N","N","0",1,"Y",87,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",82.7,87.8,"FR",0,"White","stem","Y","Y","78","AP","6","6","Other","Y","N","Y","20-29",1,"Y",78,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,0,10,1,6,4,"N/A"
"TAMU","B",68.8,79.1,"FR",1,"White","stem","Y","Y","77","PAP","5","4","N","N","N","N","0",1,"Y",87,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,13,1,1,1,1,0,1,1,0,1,1,1,0,9,1,5,4,"NN"
"TAMU","B",69.4,79.2,"SO",0,"White","stem","Y","Y","79","Reg","4","None","Other","N","N","N","0",1,"Y",78,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,11,1,1,0,1,1,0,1,0,1,0,0,1,7,1,4,3,"N/A"
"TAMU","A",83.3,89.5,"FR",0,"White","stem","Y","Y","75","PAP","1","4","Y","Y","N","N","0",1,"Y",87,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,10,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4,"YY"
"TAMU","C",59.4,68.9,"FR",0,"Black","other","N","Y","77","PAP","1","4","Y","Y","N","N","0",1,"Y",87,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,1,1,0,1,0,1,1,7,0,4,3,"YY"
"TAMU","D",43.9,66.6,"FR",0,"White","med","Y","Y","77","PAP","5","4","Y","Y","N","N","0",1,"Y",78,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,11,1,0,0,1,0,0,1,0,0,1,1,1,6,0,3,3,"YY"
"TAMU","A",85.8,89.4,"SO",0,"White","dual","Y","Y","78","PAP","5,6","6","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,17,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",64.5,81.8,"FR",0,"White","dual","Y","Y","77","PAP","3,5, ","None","Y","Y","N","N","0",1,"Y",87,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,14,1,0,1,1,1,0,1,0,1,1,1,0,8,1,6,2,"YY"
"TAMU","C",57.3,67.7,"FR",0,"Mixed","stem","Y","N","92","AP","3,5,6","5","N","Y","Y","N","20-29",1,"Y",78,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12,0,6,6,"NY"
"TAMU","B",84.2,88,"FR",0,"White","stem","Y","Y","77","PAP,AP","5,6","5","Y","Y","N","N","0",1,"Y",78,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,15,1,1,0,1,0,1,1,1,1,1,1,1,10,1,4,6,"YY"
"TAMU","B",77.3,79.3,"FR",1,"White","other","Y","Y","75","PAP","1","4","Y","Y","N","N","0",1,"N",78,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,11,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","C",73,78.9,"FR",0,"White","other","Y","Y","77","Reg","1","None","N","Y","N","N","0",1,"N",87,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,14,1,1,1,1,1,0,1,0,1,0,1,1,9,1,6,3,"NY"
"TAMU","B",80.3,88.3,"FR",1,"White","med","Y","Y","77","Reg,PAP,AP","3,5","4","Y","Y","N","N","0",1,"Y",78,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,10,1,0,1,1,1,1,1,0,0,1,1,1,9,1,5,4,"YY"
"TAMU","A",97.3,97.3,"SO",1,"White","other","Y","Y","78","PAP","3, 5,6,7","None","Y","Y","N","Y","1-10",1,"Y",78,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,17,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6,"YY"
"TAMU","C",71.8,74.7,"SO",1,"White","stem","Y","Y","78","Reg","4","None","Y","Y","N","N","0",2,"Y",87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1,1,1,1,0,1,1,1,0,9,1,5,4,"YY"
"TAMU","A",100,96.7,"FR",0,"White","med","Y","Y","77","PAP","4,5,6","None","Y","Y","N","N","0",1,"Y",87,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,11,1,1,1,0,1,1,1,1,1,1,1,0,10,1,6,4,"YY"
"TAMU","C",62.4,70.7,"FR",0,"White","med","Y","Y","78","PAP","1","3","N","N","N","N","0",1,"Y",78,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,0,1,1,0,0,1,1,8,1,4,4,"NN"
"TAMU","D",45.5,63.2,"FR",1,"White","med","Y","Y","77","Reg","1","5","N","Y","N","N","0",1,"Y",87,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,1,0,1,1,1,1,0,1,1,1,9,0,5,4,"NY"
"TAMU","A",81.8,91.5,"FR",0,"White","med","Y","Y","77","PAP","5,6","None","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"YY"
"TAMU","A",97.3,94.3,"FR",1,"Mixed","med","Y","Y","77","PAP","5,6","5","Y","Y","N","N","0",1,"Y",87,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","C",74.2,75.6,"SO",1,"White","stem","Y","Y","78","PAP","4,5","None","Y","Y","N","N","0",1,"N",78,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,1,0,1,1,1,1,0,1,1,1,0,9,1,5,4,"YY"
"TAMU","A",100,99.2,"FR",0,"White","med","Y","Y","78","PAP","6","5","Other","Y","N","N","0",1,"Y",78,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,11,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"N/A"
"TAMU","B",74.5,81.3,"FR",1,"White","stem","Y","Y","78","Reg","5","4","Other","Y","N","N","0",1,"N",87,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,15,1,1,1,0,0,0,1,1,1,1,1,1,9,1,5,4,"N/A"
"TAMU","D",46.7,58.9,"FR",1,"White","stem","Y","Y","75","PAP","1","None","Y","Y","N","N","0",1,"Y",78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,6,0,4,2,"YY"
"TAMU","A",89.1,92.6,"FR",0,"White","stem","Y","Y","75","PAP","3,4,5","4","Other","Y","N","N","0",1,"Y",78,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,15,1,1,0,1,1,1,1,1,1,1,1,0,10,1,5,5,"N/A"
"TAMU","B",81.8,84.2,"FR",0,"White","stem","Y","Y","77","PAP","3,5,6,","5","N","N","N","N","0",1,"Y",78,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,14,1,1,1,1,1,0,1,0,1,0,1,1,9,1,6,3,"NN"
"TAMU","A",88.8,92.5,"FR",0,"White","other","Y","Y","75","AP","","MATH147","Y","Y","N","N","0",1,"N",87,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","A",87,92.5,"FR",0,"White","stem","Y","Y","78","PAP","6","5","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","C",60.6,72.9,"FR",0,"Mixed","stem","Y","Y","78","PAP,AP","1","4","Y","Y","N","N","0",1,"N",78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,1,1,0,1,1,1,0,1,1,9,1,5,4,"YY"
"TAMU","A",88.5,91.7,"FR",0,"White","med","Y","Y","75","AP","3","None","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,15,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","C",70,78.9,"FR",1,"White","med","Y","Y","76","PAP","5,6","2","N","Y","N","N","0",1,"Y",87,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,14,1,1,1,0,1,0,1,0,1,1,1,1,9,1,6,3,"NY"
"TAMU","C",71.2,77.1,"FR",0,"Black","med","Y","N","62","Reg","4","None","N","N","N","N","0",1,"Y",87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,1,1,1,0,1,1,0,1,1,1,10,1,5,5,"NN"
"TAMU","B",78.2,83.1,"SO",1,"White","stem","Y","Y","76","PAP","4,5,6,7","2","Y","Y","N","N","0",1,"Y",78,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",73.3,81,"FR",0,"Asian","med","Y","Y","77","Reg","6","5","N","Y","N","N","0",1,"Y",87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,1,1,1,1,0,1,1,1,1,1,0,10,1,6,4,"NY"
"TAMU","C",61.8,71.8,"FR",0,"White","stem","Y","Y","78","Reg","5,6","None","Y","Y","N","N","0",1,"N",87,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,9,1,1,0,1,0,1,0,1,1,1,1,0,8,1,3,5,"YY"
"TAMU","B",67.3,84.4,"FR",0,"White","med","Y","Y","78","Reg","5,6","None","Y","Y","Y","N","1-10",1,"Y",87,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6,"YY"
"TAMU","A",91.5,95.4,"FR",0,"White","med","Y","Y","77","PAP","5","4","N","Y","N","N","0",1,"Y",87,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"NY"
"TAMU","A",88.8,92.6,"FR",0,"White","med","Y","Y","76","PAP,AP,IB","5,6","2","Y","Y","N","N","0",2,"Y",78,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,7,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6,"YY"
"TAMU","A",83,89,"FR",0,"White","med","Y","Y","75","Reg","4,5","None","Y","Y","N","N","0",1,"Y",78,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,10,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",74.5,82.1,"FR",0,"Mixed","med","Y","Y","77","Reg","5,6","5","Y","Y","N","N","0",1,"Y",78,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,12,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",85.5,85.5,"SO",0,"White","other","Y","Y","77","PAP,AP","2, 7","None","N","Y","Y","N","11-19",1,"N",78,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,14,1,1,1,1,0,1,1,1,1,1,1,0,10,1,5,5,"NY"
"TAMU","A",94.5,96.3,"FR",0,"White","med","Y","Y","77","PAP","3","None","Y","Y","N","N","0",1,"N",78,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","C",67.9,75.6,"FR",1,"White","med","Y","Y","75","PAP","6","5","Y","Y","N","N","0",1,"Y",87,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,14,1,1,1,1,1,1,1,1,0,1,1,0,10,1,5,5,"YY"
"TAMU","B",77.3,83.1,"FR",1,"Hisp","med","Y","Y","77","Reg","5,6,7","4","Y","Y","N","N","0",1,"Y",78,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",80.3,85.2,"FR",1,"White","stem","Y","Y","76","PAP","","5","Y","Y","N","N","0",1,"N",87,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,0,1,1,0,1,1,0,9,1,5,4,"YY"
